stop_name,parent_station,stop_id,stop_lat,stop_lon,location_type,platform_code,nearest_node
Rudolf-Zorn-Straße,240968,10905,48.090733,11.635492,,,21675413
Rudolf-Zorn-Straße,240968,233313,48.090675,11.634333,,,21675453
Rueßstraße,259077,597041,48.1842,11.472492,,,194586215
Rueßstraße,259077,624739,48.18435,11.472618,,,194586215
Rupert-Mayer-Straße,126094,130133,48.09642,11.541133,,,26483506
Rupert-Mayer-Straße,126094,554047,48.096294,11.541061,,,26483506
Ruth-Schaumann-Straße,89798,431479,48.142185,11.647457,,1,8075533652
Röblingweg,413044,57438,48.205097,11.572511,,,17197183
Röblingweg,413044,86302,48.204414,11.572843,,,41324522
Rümannstraße,397682,117534,48.175617,11.573193,,,36716616
Rümannstraße,397682,141804,48.175808,11.57305,,,36716616
Rümannstraße,397682,177415,48.1764,11.572574,,,570235376
Rümelinstraße,439658,21713,48.16594,11.617858,,,45447111
Rümelinstraße,439658,589098,48.16686,11.618747,,,49496615
Saalburgstraße,647579,269608,48.113865,11.48718,,,183496903
Saalburgstraße,647579,4706,48.113537,11.487952,,,183496903
Sadelerstraße,507557,191454,48.16866,11.522304,,,20206693
Sadelerstraße,507557,577933,48.16856,11.522412,,,20206693
"Salmdorf, Kirche",347038,579888,48.13064,11.716888,,,184047805
"Salmdorf, Kirche",347038,596084,48.130764,11.7166,,,184047805
"Salmdorf, Siedlung",461676,33122,48.130493,11.724542,,,184047805
"Salmdorf, Siedlung",461676,620415,48.130417,11.725054,,,184047805
Salzmannstraße,280978,398967,48.081276,11.676895,,1,169008264
Salzmannstraße,280978,65064,48.081276,11.676733,,2,169008264
Sandstraße,211103,647926,48.15075,11.557805,,,20980546
Sankt Michael,174996,198438,48.123913,11.632294,,,17713266
Sankt Michael,174996,433487,48.123913,11.632545,,,17713266
Sankt Pius,581979,100768,48.124767,11.611345,,,1022208952
Sankt Pius,581979,134734,48.12446,11.613303,,,21522436
Sankt Pius,581979,306615,48.1245,11.613007,,,21522440
Sankt Pius,581979,493826,48.124622,11.613977,,,21522436
Sapporobogen,421291,593094,48.16941,11.537449,,1,185516494
Sarasatestraße,650650,422028,48.164654,11.473337,,,245402
Sarasatestraße,650650,667076,48.16455,11.473543,,,245402
Scapinellistraße,311570,419370,48.148083,11.454185,,,2097812357
Scapinellistraße,311570,591476,48.148365,11.454059,,,2097812357
Schatzbogen,224955,147181,48.132946,11.660043,,,428718
Schatzbogen,224955,80175,48.133278,11.660644,,,428718
Scheidplatz,451378,155762,48.170307,11.574325,,,36716692
Scheidplatz,451378,210766,48.170177,11.574343,,,36716692
Scheidplatz,451378,21115,48.171535,11.572987,,,260998957
Scheidplatz,451378,286140,48.17127,11.572951,,,260998957
Scheidplatz,451378,387338,48.17155,11.572762,,,199135214
Scheidplatz,451378,396446,48.17148,11.573041,,,260998957
Scheidplatz,451378,430242,48.170723,11.573661,,,260998957
Scheidplatz,451378,453401,48.17155,11.572906,,,199135214
Scheidplatz,451378,473426,48.171783,11.572933,,,199135214
Scheidplatz,451378,640408,48.171608,11.572583,,,199135214
Scheidplatz,451378,673379,48.17155,11.572681,,,199135214
Schellingstraße,574897,215379,48.151,11.573616,,,618697482
Schellingstraße,574897,244440,48.15107,11.572933,,,618697482
Schellingstraße,574897,304160,48.15124,11.573337,,,618697482
Schellingstraße,574897,327242,48.15081,11.57322,,,618697482
Schichtlstraße,563772,352067,48.14697,11.658426,,,89407456
Schichtlstraße,563772,389003,48.147182,11.658569,,,89407456
Schilcherweg,268056,470976,48.071392,11.547547,,,1878042515
Schilcherweg,268056,58751,48.071342,11.547394,,,1878042515
Schittgablerstraße,144320,485291,48.191265,11.548957,,,1458905011
Schittgablerstraße,144320,55718,48.19162,11.548921,,,41322587
Schlag,470827,297174,48.03654,11.783687,,,169013319
Schlag,470827,607149,48.036407,11.783606,,,169013319
Schloss Blutenburg,141761,359402,48.16406,11.455308,,,273188
Schloss Blutenburg,141761,59700,48.164383,11.454535,,,273190
Schloss Nymphenburg,452589,234289,48.15906,11.511515,,,21179306
Schloss Nymphenburg,452589,58425,48.15794,11.511434,,,13680430012
Schloss Nymphenburg,452589,635379,48.159073,11.511668,,,21179306
Schlörstraße,201112,13176,48.150085,11.537108,,,1475498733
Schlörstraße,201112,560688,48.14992,11.536551,,,1475498733
Schlösselgarten,222459,172971,48.158726,11.629051,,,1954470
Schlösselgarten,222459,385337,48.158726,11.628934,,,21577052
Schlösselgarten,222459,654324,48.15875,11.628763,,,21577052
Schlüsselbergstraße,585094,217087,48.1301,11.62305,,,428745
Schlüsselbergstraße,585094,329905,48.130047,11.622888,,,428745
Schlüsselbergstraße,585094,346232,48.12963,11.623382,,,15736009
Schlüsselbergstraße,585094,68856,48.12987,11.622385,,,428745
Schmaedelstraße,520286,473051,48.150925,11.475187,,,170841243
Schmaedelstraße,520286,553788,48.150833,11.474972,,,81423989
Schmuckerweg,399836,271108,48.121956,11.67014,,,15736019
Schmuckerweg,399836,410934,48.121613,11.670472,,,1954788
Schneemannstraße,35035,317098,48.10531,11.532212,,,13712026263
Schneemannstraße,35035,96245,48.106007,11.532661,,,13712026263
Schopenhauerstraße,74700,272607,48.179337,11.56404,,,1955612
Schopenhauerstraße,74700,366209,48.17948,11.563806,,,1955612
Schrannenhalle,345146,491950,48.13408,11.574694,,1,2746314
Schrenkstraße,470253,290638,48.13966,11.541177,,,21004639
Schrenkstraße,470253,397833,48.139576,11.541357,,,295189
Schumacherring,628376,210738,48.099426,11.641492,,,32947969
Schumacherring,628376,280652,48.09954,11.640396,,,32947969
Schwabing Nord,24549,128122,48.187794,11.59186,,,264778178
Schwabing Nord,24549,193504,48.187992,11.593621,,,3251921289
Schwabing Nord,24549,236588,48.186672,11.590944,,,264778178
Schwabing Nord,24549,411074,48.186638,11.591025,,,264778178
Schwabing Nord,24549,610325,48.187057,11.591609,,,264778178
Schwabinger Tor,210770,48794,48.17269,11.586596,,,243508735
Schwabinger Tor,210770,650791,48.172752,11.586282,,,243508735
Schwanseestraße,302639,201308,48.102913,11.596639,,,20982535
Schwanseestraße,302639,248545,48.103302,11.596747,,,20982535
Schwanseestraße,302639,2594,48.10238,11.596361,,,20982552
Schwanthalerhöhe,631268,12025,48.133312,11.53983,,,94887244
Schwanthalerhöhe,631268,587173,48.133636,11.539659,,,1955312
Schwanthalerhöhe,631268,646103,48.133804,11.541007,,,28448459
Schwanthalerhöhe,631268,73337,48.13373,11.541007,,,28448459
Schwarzhölzlstraße,517916,61430,48.218094,11.524963,,,27510634
Schwarzhölzlstraße,517916,670857,48.218197,11.524954,,,27510634
Schwarzwaldstraße,53389,532934,48.13914,11.628628,,,1954728
Schwarzwaldstraße,53389,89295,48.13903,11.628655,,,1954728
Schweigerstraße,629434,332808,48.126842,11.58303,,,15863378
Schweigerstraße,629434,542590,48.12661,11.583021,,,18327576
Schwester-Eubulina-Platz,459055,186649,48.12352,11.593136,,,29265595
Schwester-Eubulina-Platz,459055,474413,48.12337,11.593298,,,29265595
Schäftlarnstraße / Gasteig HP8,164763,289956,48.112354,11.552811,,,3707107273
Schäftlarnstraße / Gasteig HP8,164763,464512,48.11209,11.554428,,,1159454027
Schäufeleinstraße,530006,435649,48.141727,11.512369,,,29007694
Schäufeleinstraße,530006,89485,48.14147,11.512099,,,29007694
Seeholzenweg,370293,42204,48.13265,11.468252,,,178816826
Seeholzenweg,370293,466495,48.132282,11.469276,,,178816826
Selma-Lagerlöf-Straße,188393,228961,48.12979,11.702748,,,17199377
Selma-Lagerlöf-Straße,188393,368624,48.129536,11.70247,,,2014285000
Sendlinger Kirche,196435,111071,48.122074,11.541043,,,20838662
Sendlinger Kirche,196435,142263,48.121895,11.541222,,,2040606
Sendlinger Tor,294259,102317,48.133385,11.566672,,,11262969676
Sendlinger Tor,294259,120152,48.133167,11.567076,,,1230460757
Sendlinger Tor,294259,134694,48.13344,11.566519,,,1955357
Sendlinger Tor,294259,136572,48.133175,11.565675,,,1230460572
Sendlinger Tor,294259,321494,48.1336,11.567363,,,1230460284
Sendlinger Tor,294259,366166,48.133804,11.566223,,,19097681
Sendlinger Tor,294259,461586,48.133263,11.565827,,,1230460572
Sendlinger Tor,294259,481357,48.132946,11.565773,,,1230460572
Sendlinger Tor,294259,553601,48.13364,11.56775,,,1955438
Sendlinger Tor,294259,58137,48.133335,11.566564,,,11262969676
Sendlinger Tor,294259,600463,48.13363,11.566196,,,1955357
Sendlinger Tor,294259,73398,48.133793,11.56607,,,19097681
Senftenauerstraße,380996,354672,48.125763,11.498076,,,1099409026
Senftenauerstraße,380996,356353,48.12559,11.497528,,,564869
Senserstraße,608588,232699,48.122944,11.548714,,,30622793
Senserstraße,608588,533647,48.122986,11.548472,,,30622793
Servetstraße,84031,180349,48.194633,11.456206,,,75723803
Servetstraße,84031,523338,48.194878,11.456664,,,194604250
Siedlung Ludwigsfeld,554322,502736,48.21719,11.489758,,,26956156
Siedlung Ludwigsfeld,554322,54921,48.217358,11.489201,,,26956156
Siedlung am Haidelweg,329782,153940,48.13588,11.453457,,,180427791
Siedlung am Haidelweg,329782,583488,48.135777,11.453107,,,180427791
Siedlung am Hart,151101,186664,48.201164,11.576877,,,17197188
Siegenburger Straße,285043,231389,48.126015,11.521531,,,471905
Siegenburger Straße,285043,593519,48.126778,11.523076,,,1970393183
Siegestor,403193,254825,48.151474,11.581611,,,8042822506
Siegestor,403193,333984,48.15142,11.581871,,,8355998129
Siegfried-Mollier-Straße,551436,537618,48.106655,11.646559,,,276225922
Siegfried-Mollier-Straße,551436,70181,48.106476,11.646217,,,24555219
Siegmannstraße,489504,136026,48.137444,11.460985,,,209185837
Siegmannstraße,489504,503987,48.137268,11.461335,,,6449323680
Siemensallee,390983,260595,48.0907,11.521361,,,290507567
Siemensallee,390983,489341,48.090607,11.520525,,,290511239
Siemensallee,390983,591164,48.09032,11.520813,,,290511239
Siemenswerke,200798,516205,48.095318,11.531637,,,26057169
Siemenswerke,200798,625612,48.095337,11.531476,,,26057169
Siglstraße,657816,254993,48.1349,11.514327,,,27650540
Siglstraße,657816,329663,48.13498,11.514084,,,27650540
Siglstraße,657816,518719,48.135452,11.51377,,,27578943
Sigmund-Riefler-Bogen,417391,415554,48.13694,11.715334,,,184047788
Sigmund-Riefler-Bogen,417391,455120,48.136417,11.715199,,,184047788
Silberdistelstraße,574530,369049,48.12942,11.479553,,,21583537
Silberdistelstraße,574530,377795,48.12956,11.479526,,,21583537
Silberhorn-/Ichostraße,570542,317179,48.115967,11.57967,,,29557188
Silberhorn-/Ichostraße,570542,491038,48.11616,11.580649,,,2584391615
Silberhornstraße,522565,11825,48.11471,11.581018,,,29344899
Silberhornstraße,522565,418343,48.11558,11.579994,,,382457124
Silberhornstraße,522565,42067,48.11548,11.579688,,,379659923
Silberhornstraße,522565,421657,48.114765,11.581063,,,29344899
Silberhornstraße,522565,659401,48.11533,11.578601,,,379659923
Simplonstraße,547334,311225,48.114513,11.66316,,,16059505
Simplonstraße,547334,523704,48.11468,11.66245,,,16059505
Sipplinger Straße,114490,471019,48.149185,11.430972,,,193936372
Sipplinger Straße,114490,79273,48.149364,11.430999,,,193936372
Situlistraße,258365,561043,48.190117,11.615756,,,221769721
Situlistraße,258365,637892,48.19015,11.615405,,,221769721
Skagerrakstraße,433599,280102,48.172718,11.503493,,,171477043
Skagerrakstraße,433599,348830,48.17269,11.504374,,,3329078935
Skagerrakstraße,433599,591743,48.172813,11.504598,,,3329078935
"Solalinden, Am Buchenhain",558089,407768,48.088696,11.709001,,,18492931
"Solalinden, Am Buchenhain",558089,580469,48.088917,11.708588,,,18492931
"Solalinden, Andr.-Wagner-Str.",589867,154410,48.09111,11.704967,,,18492931
"Solalinden, Andr.-Wagner-Str.",589867,199996,48.091087,11.705722,,,18492931
Solln,535915,255142,48.078156,11.525897,,,50797610
Solln,535915,454806,48.079205,11.527415,,,417790902
Solln,535915,481348,48.078835,11.527361,,,417790902
Solln Bf. Wendeschleife,192916,306127,48.081444,11.527577,,,60703081
Sollner Straße,498885,206059,48.07665,11.525062,,,1832448087
Sollner Straße,498885,341580,48.07711,11.525322,,,50801642
Sondermeierstraße,622047,306006,48.19081,11.624811,,,21646519
Sondermeierstraße,622047,333958,48.19082,11.624038,,,21646519
Sonnentaustraße,609388,14650,48.199158,11.5188,,,21521836
Sonnentaustraße,609388,438447,48.199238,11.518711,,,21521836
Soyerhofstraße,528500,339668,48.101406,11.582042,,,1686979154
Soyerhofstraße,528500,82730,48.10179,11.581889,,,1686979154
Sperberstraße,73559,51796,48.107468,11.699586,,,18124217
Sperberstraße,73559,617116,48.10765,11.700296,,,18124217
Spertentalstraße,286141,176459,48.117764,11.670203,,,34034011
Spertentalstraße,286141,247958,48.117878,11.670086,,,34034011
Spertentalstraße,286141,537413,48.117645,11.670203,,,34034011
Spertentalstraße,286141,593638,48.117996,11.66996,,,34034011
Spiegelbergstraße,231842,469287,48.197987,11.466923,,,12137696827
Spiegelbergstraße,231842,64307,48.197968,11.467579,,,12137696827
Spielmannsauer Straße,328194,189604,48.08256,11.493971,,,286454375
Spielmannsauer Straße,328194,97103,48.082195,11.494016,,,286454375
Spindlerplatz,160985,24735,48.090015,11.514147,,,1708998692
Spindlerplatz,160985,308810,48.089924,11.51421,,,1708998692
Spiridon-Louis-Ring,11843,189939,48.16799,11.554679,,,21035977
Spiridon-Louis-Ring,11843,599721,48.16778,11.55485,,,16259330
Spixstraße,494175,100513,48.110832,11.579185,,,3813342858
Spixstraße,494175,205476,48.11121,11.579913,,,29533098
St. Achaz,232493,123132,48.110844,11.540108,,,147066
St. Achaz,232493,346217,48.11054,11.538995,,,21151028
St. Emmeram,591163,224115,48.176136,11.631817,,,1841336647
St. Emmeram,591163,260863,48.176556,11.631449,,,1841336697
St. Emmeram,591163,286463,48.176113,11.631494,,,1376344307
St. Emmeram,591163,311523,48.176556,11.630686,,,30564635
St. Emmeram,591163,324681,48.175976,11.631153,,,1376344307
St. Emmeram,591163,427489,48.176785,11.630829,,,30564635
St. Emmeram,591163,640474,48.17643,11.630443,,,30564635
St. Wolfgang,368341,292237,48.156513,11.457742,,,31477119
St. Wolfgang,368341,569130,48.15652,11.457589,,,31477119
St.-Augustinus-Straße,130558,284051,48.11667,11.655937,,,3655958401
St.-Augustinus-Straße,130558,485305,48.117188,11.656261,,,3655958401
St.-Augustinus-Straße,130558,530863,48.11727,11.656333,,,3655958401
St.-Augustinus-Straße,130558,596535,48.116703,11.655695,,,13344080
St.-Cajetan-Straße,432724,410523,48.121223,11.599182,,,1955147
St.-Cajetan-Straße,432724,56471,48.12135,11.598858,,,1955147
St.-Jakobs-Platz,567185,209271,48.135147,11.571846,,,18926931
St.-Johann-Straße,207481,302889,48.191753,11.466348,,,194568044
St.-Johann-Straße,207481,679533,48.191795,11.466483,,,194568044
St.-Martin-Straße Ost,224598,518449,48.119167,11.600529,,,363132
St.-Martin-Straße Ost,224598,604049,48.11924,11.600179,,,363132
St.-Martins-Platz,85914,609471,48.117268,11.588411,,,363142
St.-Martins-Platz,85914,78583,48.117184,11.588393,,,29533861
St.-Quirin-Platz,458465,104900,48.10465,11.581108,,,17208606
St.-Quirin-Platz,458465,32628,48.104694,11.581206,,,17208606
St.-Quirin-Platz,458465,529531,48.10377,11.582024,,,21042202
St.-Quirin-Platz,458465,562840,48.10413,11.581575,,,1354017600
St.-Veit-Straße,502214,529739,48.12198,11.642238,,,363063
St.-Veit-Straße,502214,580621,48.12199,11.64204,,,363063
Stadelheimer Straße,574658,179064,48.0999,11.586471,,,4416313525
Stadelheimer Straße,574658,502243,48.099983,11.585788,,,4416313525
Stadtwerke München,66716,73101,48.171272,11.530586,,1,13718038419
Staffelseestraße,37163,152776,48.091934,11.506323,,,6121659736
Staffelseestraße,37163,593525,48.091465,11.505865,,,1874586840
Stahlgruberring,290705,111313,48.134212,11.663923,,,16477728
Stahlgruberring,290705,518259,48.13456,11.663438,,,16477728
Stanigplatz,434014,163729,48.216827,11.55352,,,26955090
Stanigplatz,434014,441588,48.21686,11.553332,,,26955090
"Starnb., F.-Maria-Grundschule",651787,482019,48.004475,11.343485,,Ri,1701549581
Starnberg Nord,673398,178568,48.005264,11.348201,,,1701549581
Starnberg Nord,673398,305610,48.005974,11.347386,,,1701549581
Starnberg Nord,673398,336980,48.005524,11.34813,,,1701549581
Starnberg Nord,673398,483918,48.005608,11.347995,,,1701549581
Starnberg Nord,673398,644812,48.00538,11.348336,,,1701549581
Starnberg Nord,673398,75593,48.00517,11.348022,,,1701549581
Starnberg Nord,673398,75666,48.00535,11.347716,,,1701549581
Starnberg Nord,673398,96091,48.00517,11.347716,,,1701549581
"Starnberg, Agentur für Arbeit",669668,188855,48.00218,11.340593,,Ri,1701549581
"Starnberg, Agentur für Arbeit",669668,652434,48.001713,11.341383,,Ri,1701549581
"Starnberg, Am Schlosshölzl",652112,138228,48.01717,11.350537,,Ri,1701549581
"Starnberg, Am Schlosshölzl",652112,367849,48.01722,11.350492,,Ri,1701549581
"Starnberg, Betriebshof",413150,595769,48.016857,11.328205,,,1701549581
"Starnberg, Bozener Straße",135498,319270,48.006866,11.337871,,Ri,1701549581
"Starnberg, Bozener Straße",135498,378686,48.007034,11.337988,,Ri,1701549581
"Starnberg, Brunnangerhalle",468195,138648,48.00215,11.343099,,,1701549581
"Starnberg, Egerer Straße",318660,549017,48.011776,11.332831,,,1701549581
"Starnberg, Egerer Straße",318660,570903,48.011555,11.332741,,,1701549581
"Starnberg, Franziskusweg",364372,213062,48.010433,11.348255,,Ri,1701549581
"Starnberg, Franziskusweg",364372,606625,48.01045,11.348345,,Ri,1701549581
"Starnberg, Gymnasium",15958,524839,48.003456,11.345605,,,1701549581
"Starnberg, Heimgartenstr.",534287,378209,48.01467,11.330442,,,1701549581
"Starnberg, Heimgartenstr.",534287,449462,48.01471,11.330558,,,1701549581
"Starnberg, Hofbuchetstraße",474309,555432,48.012966,11.337323,,,1701549581
"Starnberg, Klinik./Medi-Center",195203,240591,48.00862,11.335877,,,1701549581
"Starnberg, Klinik./Medi-Center",195203,449408,48.00897,11.335481,,,1701549581
"Starnberg, Klinikum Starnberg",505821,320249,48.007362,11.334394,,,1701549581
"Starnberg, Klinikum Starnberg",505821,478289,48.007294,11.334475,,,1701549581
"Starnberg, Landratsamt/Seebad",633166,670092,48.00045,11.352145,,,1701549581
"Starnberg, Landratsamt/Seebad",633166,99173,48.000675,11.35431,,,1701549581
"Starnberg, Moosstraße",436222,42137,48.004185,11.351786,,Ri,1701549581
"Starnberg, Moosstraße",436222,471840,48.003593,11.351929,,Ri,1701549581
"Starnberg, Prinz-Karl-Straße",359485,340804,48.00402,11.331079,,,1701549581
"Starnberg, Prinz-Karl-Straße",359485,371793,48.00401,11.331196,,,1701549581
"Starnberg, Riedener Weg",201712,663873,48.007393,11.344455,,,1701549581
"Starnberg, Rosenstraße",550527,50562,48.011276,11.343728,,,1701549581
"Starnberg, Schießstättstraße",426233,235584,48.012623,11.341707,,,1701549581
"Starnberg, Stadtmarkt",94516,326462,48.000477,11.343234,,,1701549581
"Starnberg, Taubenhüll",187922,115626,48.03167,11.32127,,,281774
"Starnberg, Taubenhüll",187922,616063,48.031525,11.321198,,,281774
"Starnberg, Tutzinger-Hof-Platz",160469,126464,48.00028,11.342434,,,1701549581
"Starnberg, Waldschmidtstraße",2640,271918,48.01131,11.337556,,,1701549581
Staudingerstraße,668171,146585,48.10964,11.639399,,,27186267
Staudingerstraße,668171,154083,48.10904,11.639795,,,1605621194
Staudingerstraße,668171,418573,48.10924,11.638905,,,27186267
Staufener Straße,369064,271979,48.1578,11.430101,,,130004
Staufener Straße,369064,493970,48.157684,11.430128,,,130004
Stegener Weg,40274,187235,48.125813,11.508434,,,4085164898
Stegener Weg,40274,84212,48.125927,11.508146,,,4085164898
Stegmühlstraße,509493,425320,48.16243,11.645238,,,112317982
Stegmühlstraße,509493,630009,48.162537,11.644996,,,21133186
Steinerstraße,363099,176319,48.104183,11.540189,,,10790460734
Steinerstraße,363099,502865,48.104294,11.540558,,,10790460733
Steirerstraße,679721,195306,48.17292,11.460374,,,194522471
Steirerstraße,679721,587613,48.172626,11.459988,,,194522471
Stephansplatz,279670,300157,48.130783,11.565899,,,27786237
Sternwartstraße,558700,19965,48.145996,11.603179,,,684595
Sternwartstraße,558700,660654,48.146393,11.603592,,,252272417
"Stetten, Dachauer Straße",8870,278634,48.296738,11.373148,,,190822936
"Stetten, Dachauer Straße",8870,353905,48.296844,11.372043,,,190822936
"Stetten, Dachauer Straße",8870,39219,48.29691,11.372375,,,190822936
"Stetten, Dachauer Straße",8870,459551,48.296867,11.373058,,,190822936
"Stetten, Feldstraße",638072,455281,48.297485,11.373219,,,190822936
"Stetten, Feldstraße",638072,56741,48.297836,11.3733,,,190822936
Stettnerstraße,670302,298460,48.0974,11.586911,,,4416313353
Stettnerstraße,670302,655170,48.096573,11.586839,,,102763936
Steubenplatz,607167,188851,48.15032,11.520058,,,6564938025
Steubenplatz,607167,465201,48.150223,11.520534,,,6564938026
Stiftsbogen,400652,256602,48.12057,11.491779,,,11081999399
Stiftsbogen,400652,505903,48.12069,11.491411,,,2525573356
Stiglmaierplatz,413940,268042,48.14714,11.558838,,,361791
Stiglmaierplatz,413940,315839,48.147934,11.556979,,,1956111
Stiglmaierplatz,413940,665473,48.14703,11.558668,,,361791
Stiglmaierplatz,413940,681003,48.14785,11.556943,,,1956111
Stiglmaierplatz,413940,83297,48.146637,11.558398,,,1012031604
Stockdorf,262854,478462,48.093258,11.400845,,,1099538529
"Stockdorf, Baierplatz",669355,554043,48.091213,11.407355,,,1099538529
"Stockdorf, Baierplatz",669355,610597,48.091236,11.407212,,,1099538529
"Stockdorf, Gautinger Straße",306159,290587,48.08739,11.40387,,,1099538529
"Stockdorf, Gautinger Straße",306159,513164,48.087826,11.403825,,,1099538529
"Stockdorf, Harmsplatz",267231,417584,48.092293,11.40493,,,1099538529
"Stockdorf, Oskar-M.-Graf-Str.",545455,280854,48.084553,11.400879,,,1099538529
"Stockdorf, Oskar-M.-Graf-Str.",545455,421617,48.083904,11.400214,,,1099538529
Storchenweg,372546,292885,48.196644,11.482482,,,288910631
Storchenweg,372546,382294,48.19661,11.482266,,,288910631
"Straßlach, Frundsbergstraße",327450,248611,48.011246,11.515297,,,5040599150
"Straßlach, Frundsbergstraße",327450,435797,48.010983,11.515423,,,5040599150
"Straßlach, Gh. Wildpark",212311,110958,48.003296,11.514246,,,5040599150
"Straßlach, Gh. Wildpark",212311,385579,48.003082,11.514219,,,5040599150
"Straßlach, Jägerstraße",174992,651844,48.010876,11.50502,,,5040599150
Stridbeckstraße,448128,142532,48.076347,11.519869,,,267065501
Stridbeckstraße,448128,459183,48.07639,11.519169,,,1733863401
Stroblstraße,501221,423758,48.136215,11.493288,,,412127539
Stroblstraße,501221,526103,48.135902,11.494016,,,25075333
Studentenstadt,198991,122259,48.183495,11.608165,,,54795994
Studentenstadt,198991,14283,48.183067,11.607967,,,54795994
Studentenstadt,198991,17135,48.18348,11.607707,,,54795994
Studentenstadt,198991,219522,48.183735,11.608093,,,54795994
Studentenstadt,198991,303393,48.184467,11.608875,,,503663435
Studentenstadt,198991,412939,48.183537,11.60759,,,54795994
Studentenstadt,198991,550645,48.183468,11.607832,,,54795994
Studentenstadt,198991,563863,48.184193,11.608623,,,54795994
Studentenstadt,198991,98859,48.18399,11.608407,,,54795994
Stäblistraße,303517,356360,48.0869,11.502846,,,279276959
Stäblistraße,303517,620314,48.086376,11.503188,,,1705400955
Ständlerstraße,89832,568237,48.105545,11.604545,,,1955170
Ständlerstraße,89832,639133,48.10379,11.605668,,,20966293
Stösserstraße,467464,285665,48.219746,11.557554,,,26955061
Stösserstraße,467464,541309,48.219795,11.5567,,,26955061
Stücklenstraße,55733,69640,48.171722,11.474064,,1,193999606
Sudermannallee,252908,257979,48.097656,11.652739,,,15687463
Sudermannallee,252908,525156,48.0974,11.652658,,,289402320
Sudetendeutsche Straße,338495,205402,48.196205,11.578556,,,1637882502
Sudetendeutsche Straße,338495,383341,48.1961,11.578359,,,1637882502
Sumpfmeisenweg,403152,439045,48.179623,11.398417,,,93830691
Sumpfmeisenweg,403152,592129,48.17976,11.398471,,,93830691
Sylvensteinstraße,592604,151300,48.113037,11.539309,,,21151036
Sylvensteinstraße,592604,405523,48.11284,11.540225,,,1661372285
Säbener Straße,33825,490416,48.094784,11.573984,,,21042212
Säbener Straße,33825,591977,48.09493,11.573786,,,21042211
Säulingstraße,144720,101466,48.127583,11.512503,,,20924814
Säulingstraße,144720,352184,48.127262,11.511479,,,21134865
"Söcking, Auersberg",24701,414284,48.003296,11.324621,,Ri,1701549581
"Söcking, Auersberg",24701,606637,48.00331,11.324522,,Ri,1701549581
"Söcking, Bründlwiese",162414,12724,48.000507,11.310041,,Ri,1701549581
"Söcking, Bründlwiese",162414,652104,48.000374,11.310158,,Ri,1701549581
"Söcking, Cappius",341341,627274,48.01228,11.328465,,Ri,1701549581
"Söcking, Esterbergstraße",106639,348301,48.01047,11.325294,,Ri,1701549581
"Söcking, Georg-Bader-Weg",634031,475880,48.001347,11.314452,,Ri,1701549581
"Söcking, Georg-Bader-Weg",634031,564371,48.00124,11.314568,,Ri,1701549581
"Söcking, Kempterstraße",508982,324639,48.00168,11.321279,,,1701549581
"Söcking, Kreissparkasse",230394,113400,48.003704,11.317892,,,1701549581
"Söcking, Kreissparkasse",230394,83383,48.003685,11.31809,,Ri,1701549581
"Söcking, Max-Josefs-Höhe",482515,185387,48.009304,11.327235,,Ri,1701549581
"Söcking, Mitte",82702,102148,48.002495,11.319249,,Ri,1701549581
"Söcking, Mitte",82702,604398,48.00242,11.319177,,Ri,1701549581
"Söcking, Riedesel-/Wankstraße",404304,520156,48.007946,11.323336,,Ri,1701549581
"Söcking, Riedesel-/Wankstraße",404304,555353,48.00809,11.32383,,Ri,1701549581
"Söcking, Rummelsb. Stift Söck.",527312,4379,48.004986,11.31853,,Ri,1701549581
"Söcking, Rummelsb. Stift Söck.",527312,516592,48.00502,11.318584,,Ri,1701549581
"Söcking, Staatssiedlung",141638,240189,48.00173,11.326624,,,1701549581
"Söcking, Staatssiedlung",141638,260205,48.001785,11.326561,,,1701549581
"Söcking, Watzmannstraße",230837,305826,48.01225,11.331906,,Ri,1701549581
Südpark,381279,282602,48.101162,11.511542,,,693503619
Südpark,381279,610036,48.10068,11.510662,,,26343694
Südtiroler Straße,4170,618127,48.100716,11.566672,,,32341574
Südtiroler Straße,4170,86827,48.100754,11.566591,,,318095381
Süskindstraße,196344,371202,48.13994,11.647745,,,1056431606
Süskindstraße,196344,479051,48.139782,11.647493,,,1056431606
Taimerhofstraße,83655,218381,48.166725,11.630677,,,24949800
Taimerhofstraße,83655,466032,48.166862,11.630713,,,24949800
Taimerhofstraße,83655,519101,48.166683,11.630784,,,24949800
Tal,204244,50300,48.13603,11.579589,,2,20223687
Tannenweg,399858,263798,48.165314,11.489722,,,13744146092
Tannenweg,399858,386698,48.165447,11.489686,,,67107783
Taubenstraße,681298,479020,48.12162,11.578781,,,1687041672
Taubenstraße,681298,676663,48.122124,11.579015,,,1687041672
"Taufk., W.-Messerschmitt-Str.",303706,113851,48.046368,11.658749,,,15355054
"Taufk., W.-Messerschmitt-Str.",303706,230098,48.046288,11.658596,,,15355054
Taufkirchen,486836,144424,48.05111,11.609665,,,25454997
Taufkirchen,486836,316295,48.05134,11.608488,,,25454997
Taufkirchen,486836,374641,48.05155,11.609252,,,25454997
"Taufkirchen, Akazienstraße",424759,172338,48.05284,11.598975,,,25454997
"Taufkirchen, Akazienstraße",424759,236487,48.05234,11.599029,,,25454997
"Taufkirchen, Bahnhofstraße",312186,151817,48.050236,11.616636,,,26821143
